id,thread_id,chat,author,author_username,author_name,author_is_bot,body,reply_to,views,timestamp,unix_timestamp,timestamp_edited,unix_timestamp_edited,author_forwarded_from_name,author_forwarded_from_username,timestamp_forwarded_from,unix_timestamp_forwarded_from,attachment_type,attachment_data,attachment_filename
9371,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Необходимый ликбез. Довольно часто, даже и в патриотических и национальных пабликах, встречаются утверждения о некоем братском украинском народе, о двух народах - русском и украинском. Понять почему такую точку зрения пиарят враждебные сайты вполне можно. Их черный глаз застит русское национальное единство. Но понять почему эти бредни повторяют и вполне себе наши и даже где то православные ресурсы не возможно. Для людей бездумно повторяющих бесовские мантры о некоем украинском народе разъясним. На территории трех исторических русских областей - Новороссии, Малороссии и даже ( о ужос) Галиции ВСЕГДА проживало русское население. Всегда это с момента образования русской нации из сплава восточнославянских племен - вятиечей, кривичей, полян, древлян и прочих после крещения их русским великим князем Владимиром. Термины ""украинец"" и ""украина"" появились в первй раз только в Галиции во второй половине 19 века. Думаю не надо напоминать, что Галиция тогда находилась под оккупацией Австоро- Венгрии и термин этот был запущен оккупантами с одной целью - оторвать русских русин от России. После захвата России нерусскими большевиками эта идея очень понравилась последним, как она нравится всем оккупантам. Руководствуясь принципом "" разделяй и властвуй"" большевики принялись насаждать украинство уже на территории Малороссии и Новороссии, обозвав их новым термином ""Украина"". За десятилетия Совецкой, а затем и незалежно-бандеровской власти им удалось вырастить целые поколегия русских, уверенных, что они не русские, а мифические окраинцы. Кстати термин окраинец носит весьма уничижителный, если не оскорбительный смысл. Окраинец это житель Окраины. Это географическое понятие и к этносу отношения не имеет. Окраинец может быть русским, евреем или татарином. Главное чтобы он постоянно проживал на чьей либо окраине. Окраина по определению не может быть независимой ибо всегда является чьей то частью . Польши, Австрии, Турции или России. Таким образом всякий кто утверждает ложь о некоем окраинном народе является либо совершенно неинформированном человеком, либо врагом русского богоизбранного народа. Будьте осторожны и точны в терминах ибо нарушение этого принципа, как мы видим, приводит к большой крови, когда русские по крови люди в результате воспитания превлащаються в выродков янычар, ненавидящих свою историю, культуру, язык и даже Родину- Россию. При этом они даже до своей позорной смерти пребывают в уверенности,что ложь - это истина.",,1150,2022-02-26 12:20:12,1645878012,2022-02-26 12:29:02,1645878542,,,,,,,
9370,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Интересное и верное мнение с одного из Телеграмм-каналов. ""РФ проиграла общественное мнение собственного населения. Полно антивоенного и заукраинского движа, и практически нет организованного патриотического. После того, как начальный эффект шока прошёл, информационная война ведётся в одни ворота.

Почему?

Потому что Администрация Путина разгромила политических русских.

Русские правые в различной форме это единственная политическая сила, которая поддерживает операцию. Помимо всяческих федеральных медиа и карманных блоггеров, которые поддерживают хоть Минск, хоть войну, хоть чёрта лысого. Это приспособленцы, они не выведут людей на улицу в поддержку власти.

С 2014 года и Крымской эйфории Администрация Путина без единой рациональной причины разгромила СиП, мы потеряли Егора, потеряли Лимонова, потеряли Крылова. Ещё накануне буквально громили нацболов за Казахстан. Отовсюду шла пропаганда дружбы народов, которая довела до кризиса с этнопреступниками, и пропаганда суверенитета постсоветских республик, которая привела к заукраинским настроениям.

А тем временем, либералов никто толком и не трогал. У них есть Эхо Мацы, у них есть Дождь, у них есть Новая газета, Настоящее время, Радио Свобода и её сепаратистские сетки. У них есть Дудь, Муратов, Варламов и другие.

У них есть и часто обходимая общественным мнением тусовка: МГИМО, РСМД, все эти международники и аналитики, которые просто брезгуют русскими интересами и хотят больше тусовок с западными коллегами.

А что есть у русских? Кого ещё Администрация не загнала в маргинал, не посадила, не деморализовала? Вы рассчитывали, что кормимые за гос. деньги этнолибералы и международники будут лояльными?

Администрация Путина очутилась в положении Лукашенко, который подавил отвечающие интересам народа силы (сторонников русского единства) и возвысил чуждую прослойку (антирусских националистов на крючке у Запада). Прослойка перехватила запрос на модернизацию и дискурс, и все мы видели результат.

Русские же националисты в западных фондах никогда не побирались, да и сейчас даже не смогут из-за экстремального полевения Запада. Они естественные союзники власти, но власть пестовала кого угодно, лишь бы не русских.

Вот и результат.

Если Администрации нужна условная Чёрная сотня, которая добровольно (!) соберёт большой контр-митинг и объяснит тараканам с украинскими флагами и мовой, что лучше так не делать, потому что из-за флага и мовы погибло куча людей — Администрации нужно прекратить давление на русских. И начать работать над искоренением этнопреступности. Над культурно-исторической политикой. Декоммунизация от Путина это шаг вперёд, который тут же обернулся полушагом назад, когда тот испортил свою речь, сказав в конце, что всё в руках нашего многонационального народа.

Многонациональному народу плевать на успехи российской армии, в отличие от русских."" Вот только автор не учитывает того небольшого обстоятельства, что среди правящей в РФ клики практически нет русских. Так сложилось за время совецкой власти, что русская элита изведенная большевиками под корень была заменена нерусской (свято место пусто не бывает). И теперь эта псевдоэлита скорее сдаст все укросепаратистам, чем вспомнит о русских и об их национальных интересах. Наивно этого ждать от людей, чуждых России и русскому духу.",,1849,2022-02-25 22:51:09,1645829469,2022-02-25 23:02:28,1645830148,,,,,,,
9369,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Весьма символично. Зеленский хочет, чтобы посредником в переговорах с Россией был премьер-министр Израиля. Не Китая. не Белоруссии, не любимой Франции Макрон, а именно Израиля. Или еврей Зеленский, у которого естественно в кармане израильский паспорт, как бэ тонко намекает Путину или он это точно знает. В любом случае Штирлиц на грани провала. Будет интересна реакция кремлевского официоза.",,696,2022-02-25 22:34:54,1645828494,2022-02-26 04:50:51,1645851051,,,,,,,
9368,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,https://www.youtube.com/watch?v=WnDs3gW6_Xk,,575,2022-02-25 22:28:18,1645828098,2022-02-26 08:30:55,1645864255,,,,,url,,
9367,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"К сведению всех проснувшихся миротворцев - война началась 8 лет назад!!!

https://www.facebook.com/100000080352378/posts/5250255908320369/",,526,2022-02-25 20:11:14,1645819874,,,,,2022-02-24 21:13:41,1645737221,photo,"{""id"": 5242380289601288203, ""dc_id"": 2, ""file_reference"": ""0242f130fc0000249765a6cf755ed960ef0d9bbb64b6d6f4cfc7867e44""}",Rus_imperia-9367.jpeg
9366,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Фотарий Пензенского велосипедного завод. Фото Михаил Грачев, 1973 год, г. Пенза",,544,2022-02-25 20:08:57,1645819737,,,,,2022-02-25 10:38:46,1645785526,photo,"{""id"": 5228883432183020027, ""dc_id"": 2, ""file_reference"": ""0242f130fc0000249665a6cf75584b65aa5f160dd6da789a8a7f5c78dc""}",Rus_imperia-9366.jpeg
9365,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Так совецкие граждане отдыхали на морях. Надо отметить, что поездки к морю были недосткпны для большинства населегия ссср. Те, кому это удавалось, ехали так называемыми дикарями, т.е. в частный сектор, который состоял из кучи клетушек из подручных материалов. Благо на юге тепло.",,536,2022-02-25 20:08:56,1645819736,,,,,,,,,
9364,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,В Киеве раздают оружие населению прямо из кузовов грузовых автомобилей.,,543,2022-02-25 13:39:35,1645796375,,,,,2022-02-25 11:53:05,1645789985,video,"{""id"": 5244962191555170776, ""dc_id"": 2, ""file_reference"": ""0242f130fc0000249465a6cf75d270ec4166ea34a6f033ddb74bc92cf2""}",
9363,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Пока Русская Армия героически держит аэропорт под Киевом и наступает, неся потери, кадыровцы, участие которых в спецоперации против Украины пиарят многие СМИ, присутствуют лишь на пафосных фотоснимках. О каком-либо их участии в боях неизвестно. Видимо, очень берегут, чтобы Падишаха не расстраивать.",,526,2022-02-25 08:59:54,1645779594,2022-02-25 09:17:07,1645780627,,,2022-02-25 08:28:32,1645777712,photo,"{""id"": 5244443845293357805, ""dc_id"": 2, ""file_reference"": ""0242f130fc0000249365a6cf7548cc2927728787e92178c9f7cc9beb7f""}",Rus_imperia-9363.jpeg
9362,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Встреча Главы ЧР с директором Федеральной службы войск национальной гвардии РФ – Главнокомандующим войсками национальной гвардии РФ состоялась в Москве.

Они обсудили вопросы деятельности Управления Росгвардии по Чеченской Республике. Сегодня это отлично подготовленное подразделение, которое готово выполнить любые поставленные задачи.  ",,550,2022-02-24 19:38:26,1645731506,2022-02-25 14:36:58,1645799818,,,2022-02-24 19:31:13,1645731073,photo,"{""id"": 5242710392197724382, ""dc_id"": 2, ""file_reference"": ""0242f130fc0000249265a6cf75e1f3dbb961f66c8223cf790c0406aba4""}",Rus_imperia-9362.jpeg
9361,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Освещаем военную спецоперацию в режиме прямой трансляции.
https://vk.com/textlive111287",,572,2022-02-24 12:23:10,1645705390,2022-02-24 12:23:39,1645705419,,,,,url,,
9360,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"🇷🇺🇺🇦 День Z: обстановка на 12.00

🔹 Российские ВКС и ракетные войска нанесли массированные авиаудары по украинским ВВС и ПВО. Уничтожены все самолеты 7-й бригады тактической авиации, турецкие БЛА Bayraktar на аэродроме в Николаевской области и объекты в аэропорту Ивано-Франковска.

🔹 Оставшиеся украинские самолеты перелетают в соседнюю Румынию, уцелевшие комплексы противовоздушной обороны спешно перебазируются в другие районы страны.

🔹 Большая часть ударов пришлась на окрестности Киева. Для поражения объектов ВСУ использовалось высокоточное оружие, в том числе — крылатые ракеты «Калибр». Поражены склады в Криворожской, Харьковской, Одесской, Винницкой и других областях.

🔹 Целью атак также стали центры принятия решений. Среди них — штаб Национальной гвардии, Операции объединённых сил (ООС) и 72-го ЦИПсО.

🔹 В Очакове уничтожена украинская военно-морская база, построенная при участии США и Британии. Сообщения об ударах по военно-морской инфраструктуре в Одессе не подтвердились.

🔹 Части ВСУ отступили из нескольких населенных пунктов Донецких и Луганских областей. В Народной милиции ЛНР сообщили о сбитии нескольких беспилотников Bayraktar, а также двух бомбардировщиков Су-24.

🔹 Первые подразделения российской армии вышли к окраинам Харькова, другие части перешли границу в Херсонской области. По позициям ВСУ работали российские РСЗО «Смерч».

🔹 Украинская армия готовится оборонять Мариуполь. Военная техника ВСУ занимает позиции прямо в городских кварталах.

🔹 ВСУ заявили о сбитии нескольких российских самолетов и вертолетов, однако эти сообщения не подтвердились. Украинским ПВО удалось перехватить несколько выпущенных авиационных ракет.

🔹 Украинские официальные лица строчат пламенные сообщения в соцсетях, однако всерьез их не воспринимают. Пропагандисты вовсе заявляют о мнимых успехах на поле боя и публикуют фейки с «уничтоженной российской техникой». С поддержкой Киева выступили в странах НАТО и других государствах, но реальной помощи никто не предложил.

🔹 На территории Украины введено военное положение. В Киеве выстраиваются пробки на выезд в западном направлении. Перед аптеками и банкоматами выстаиваются очереди.

🔹 На Западе аннонсировали новые санкции против российской экономики.

🔹 Измаильский пограничный отряд на острове Змеиный в северо-западной оконечности Черного моря призывают сдаться «две неопознанных цели».
#Россия #Украина
@rybar",,505,2022-02-24 09:09:05,1645693745,2022-02-24 11:14:13,1645701253,,,2022-02-24 09:00:11,1645693211,,,
9359,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Если страна, выбирая между войной и позором, выбирает позор, она получает и войну, и позор. У. Черчилль. 
 
В гражданской войне всякая победа есть поражение. Лукиан 
 
Итак, война. 
Сегодня мы все проснулись от вести которую ожидали уже 3 месяца. А может быть и 8 лет. Началась операция РФ по всему фронту соприкосновения с границей украины. Приветствуем ли мы эту войну? Наверно все таки — Да! Как неизбежное зло. Сможет ли она решить вопрос гражданской войны между русским народом, которая началась еще 100 лет назад - сомнительно. Просыпаемся снова, как в очередной «День сурка». Как буд-то снова перечитываем «Белую гвардию» Булгакова. Прошло более ста лет, а мы стоим на том же месте. Та же украинская директория, та же Антанта, только теперь называется по другому. В 2014 году мы начали эту войну. Русские добровольцы. Тогда ее можно было бы закончить возможно за непродолжительное время. Сейчас нет. Скажу всем нашим товарищам: Радоваться не чему! В 2014-16 году мы эту войну проиграли. Легион. Центр «Партизан» потерял в этой войне погибшими 12 братьев. Является ли реваншем наступление России? Возможно. Мы безусловно выступаем за ликвидацию сепаратистского образования под названием украина, созданного с одной целью — уничтожить Россию и русский народ. Вместе с тем мы далеки от мысли, что данная война будет безусловно победоносной. У России и нашей армии есть одно слабое место — это отсутствие идеологии. Ее не возможно заменить не ипотеками, не окладами и не премиями, с ранней пенсией. Мы должны понимать за что мы боремся. Втягиваясь в этот, безусловно продолжительный конфликт мы должны быть готовы к работе в долгую. Не помню войн на территории России которые были бы выиграны одним броском десанта и ударами крылатых ракет. Воевать скорее всего и в этот раз придется очень, и очень многим. Именно поэтому время, которого возможно у нас совсем не осталось, необходимо потратить с пользой. Предчувствуя оптимистические настроения у наших соратников, я бы рекомендовал все таки сохранить холодную голову и с удвоенной силой занимается самоподготовкой. Во всех отношениях. Если вы думаете, что война не может прийти в Ваш дом — Вы сильно ошибаетесь! Дай Бог, что бы все закончилось в кратчайший срок и с минимальными жертвами. Вместе с тем, рассчитывать на это будет преступной глупостью. Отвечая на вопросы тех, кто спрашивает о возможном начале подготовки групп добровольцев нашим Центром : По крайне мере пока, запроса на участие в конфликте добровольцев нет. Все кто хотел уже находятся в составе действующей армии. Что будет дальше посмотрим. Думаю, что у руководства страны хватит политической мудрости использовать этот ресурс. Готовы должны быть ВСЕ! 
 
Руководитель Центра тактической и огневой подготовки «Партизан» Гариев Денис.",,1808,2022-02-24 07:14:26,1645686866,2022-02-24 07:30:52,1645687852,,,2022-02-24 07:00:51,1645686051,,,
9358,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Полиция в Петербурге задержала участников автопробега против QR-кодов 

Семь активистов, которые хотели участвовать в автопробеге против QR-кодов и в поддержку бизнесмена Александра Коновалова, задержала полиция. Об этом «Ротонде» сообщил один из задержанных Леонид Вороховский.

Активистов на автомобилях с наклейками против QR-кодов задержали на КАД. «Зачитали предупреждение о несанкционированном мероприятии и упаковали», — рассказал Вороховский. На данный момент они находятся в отделе полиции.

На этой акции также задержали журналистку издания SOTA Нику Самусик.

Накануне группу автопробега по требованию прокуратуры заблокировали в социальных сетях.

UPD: Всех задержанных из-за автопробега отпустили из полиции. Одного — без протокола, на остальных составили бумаги о нарушении режимов повышенной готовности.

Нику Самусик оштрафовали на 500 рублей из-за курения.",,549,2022-02-23 20:31:06,1645648266,2022-02-24 05:46:29,1645681589,,,2022-02-23 10:53:13,1645613593,,,
9357,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Путин всех переиграл. Переиграл в первую очередь русских, чаявших воссоединения. Разве мы боролимь за огрызки двух русских губерний? Разве мы жаждали неких псевдореспублик? Да нет же. Еще в 2014 году мы взяли Мариуполь, который Путин благополучно отдал украинским партнерам. В этом же году появилась реальная возможность не только восстановить историческую Новороссию, но и взять Киев, уничтожив гнездо укросепаратистов. Но по приказу Путина все было свернуто и предано в Минске. После этого Путин заслужил кличку Лучший украинец в Кремле. Целых 8 лет Путин кормил недогосударство Украина и способствовал восстановлению ее сепаратистской армии, снабжая ее двигателями и топливом. И теперь он предлагает нам довольствоваться некиеми республиками. Дескать утритесь русские, не будет вам Новоросии и восстановления русского единства. Это он тут же подтвердил, поспешив заверить своих западных хозяев, что он не намерен восстанавливать границы России и очень уважает существование всяких нарезанных большевиками окраин, казахстанов и прочих беларусей. А что мы еще ждали от воровской антирусской власти? Эйфория от хоть каких то перемен скоро схлынет, а измена кремлевских останется. Вместе с замороженным конфликтом, в котором страдают русские.",,653,2022-02-23 09:31:08,1645608668,2022-02-23 16:42:07,1645634527,,,,,,,
9355,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Что стоит за признанием ДНР и  ЛНР? Очередной договорняк с партнерами и полумеры в корыстных интересах или патриотический акт? За что мы воевали в Донбассе и куда подевалась Русская весна и Новороссия. Волнует ли не русское Политбюро проблемы русских? Это и другие вопросы обсудим в студии РИД.

https://vk.com/video-3560737_456241070",,1023,2022-02-23 09:18:30,1645607910,2022-02-23 10:17:21,1645611441,,,,,url,,
9354,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,,,769,2022-02-22 08:17:45,1645517865,2022-02-23 07:40:42,1645602042,Irina_galaxy,,2022-02-05 13:11:56,1644066716,photo,"{""id"": 5472428268507479447, ""dc_id"": 2, ""file_reference"": ""0242f130fc0000248a65a6cf753d27a0fa13cfcc83a9147fca72a0f9a6""}",Rus_imperia-9354.jpeg
9353,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"А пока взгляды политиков прикованы к Донбассу и Украине, любавические хасиды танцуют на Красной площади и поют «Нет, нет никого, кроме Бога одного!»

Возможно, хабадники что-то знают: ведь война — весьма прибыльное занятие для тех, кто умеет ловить рыбу в мутной воде.

У жидов наступает праздник ПУРИМ.",,1606,2022-02-21 21:56:49,1645480609,,,,,,,video,"{""id"": 5233294960140228592, ""dc_id"": 2, ""file_reference"": ""0242f130fc0000248965a6cf75ae3325112533bd8da55f02147385cb2f""}",
9352,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,,,539,2022-02-21 21:46:33,1645479993,,,,,,,photo,"{""id"": 5233294960596467810, ""dc_id"": 2, ""file_reference"": ""0242f130fc0000248865a6cf7513cc8fe039b501e56186b83f058d7db4""}",Rus_imperia-9352.jpeg
9351,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,,,538,2022-02-21 21:46:33,1645479993,,,,,,,photo,"{""id"": 5233294960596467809, ""dc_id"": 2, ""file_reference"": ""0242f130fc0000248765a6cf75e341e66e6c42bf8b71af3891d95c58b0""}",Rus_imperia-9351.jpeg
9350,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,,,535,2022-02-21 21:46:33,1645479993,,,,,,,photo,"{""id"": 5233294960596467808, ""dc_id"": 2, ""file_reference"": ""0242f130fc0000248665a6cf75054f262e3a0d5a350ca7febbc5521e08""}",Rus_imperia-9350.jpeg
9349,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,,,478,2022-02-21 21:46:33,1645479993,,,,,,,photo,"{""id"": 5233294960596467807, ""dc_id"": 2, ""file_reference"": ""0242f130fc0000248565a6cf7570ca5211cdec36257db59518de815b50""}",Rus_imperia-9349.jpeg
9348,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,,,480,2022-02-21 21:46:33,1645479993,,,,,,,photo,"{""id"": 5233294960596467806, ""dc_id"": 2, ""file_reference"": ""0242f130fc0000248465a6cf7545d88edd4af951b0c6e5fd7d7dc06fea""}",Rus_imperia-9348.jpeg
9347,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Сегодняшний пикет Сербской Акции и Зентропи Сербии в честь Зорана Вуйовича, сербского националиста который погиб в здании посольства США в Белграде 21.02.2008 года во время протеста против проглашения независимости Косова. Сербские националисты тогда вторглись в здание посольства США и устроили пожар.
До сих пор скрывается правда про гибель Зорана. Свидители говорят что при штурме и вторжении в здание посольства США был слышен выстрел.",,469,2022-02-21 21:46:33,1645479993,2022-02-21 21:47:22,1645480042,,,,,photo,"{""id"": 5233294960596467806, ""dc_id"": 2, ""file_reference"": ""0242f130fc0000248365a6cf75530eb583520054a1858e0f240c0ee094""}",Rus_imperia-9347.jpeg
9346,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Перед вступлением на царский престол Николая II, население Российской Империи составляло 122 млн. человек (согласно, переписи населения российской империи 1897). К 1914 году, в канун первой Мировой Войны, населения страны увеличилось до 182 миллионов человек. За 20 лет правления Николая II, населения Российской Империи увеличилось на 60 миллионов человек. Ежегодный прирост населения в дореволюционной России, составлял 2,5 млн. человек. Прирост населения в Империи был одним из самых высоких в Европе.",,426,2022-02-21 09:30:41,1645435841,2022-02-21 09:35:20,1645436120,,,2022-02-20 15:15:00,1645370100,photo,"{""id"": 5228754428545316683, ""dc_id"": 2, ""file_reference"": ""0242f130fc0000248265a6cf758b2cb14f8ac81dc8a64b6a2e7288de90""}",Rus_imperia-9346.jpeg
9345,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Кремлевские опять предают русских.Россия не пытается отнимать у других стран их территории, Донбасс — это часть Украины, заявил посол РФ в США Анатолий Антонов.
Он добавил, что вторжения России на Украину нет, как нет и планов такого рода. То есть эрэфовская элита опять признала свою преемственность от РСФСР и отсутствие какой либо связи с исторической Россией. А на русских, которых укросепаратисты подвергают духовному и физическому геноциду, этим внукам Коллонтай и Ицыка Фефера глубоко плевать. Тем более, что во главе Окраины стоит такой же, свой, партнер.",,486,2022-02-20 17:55:23,1645379723,2022-02-20 18:06:18,1645380378,,,,,,,
9344,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,Видео от Светлана,,543,2022-02-20 12:58:08,1645361888,,,Фотиния,,2022-02-05 07:20:55,1644045655,video,"{""id"": 5472040252115784438, ""dc_id"": 2, ""file_reference"": ""0242f130fc0000248065a6cf7534558e24a67b5c6d766ab4ca59e3ae5a""}",
9343,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"«При Батюшке-Царе ничего такого не было, а теперь каждый день убийства, грабёж и жаловаться некуда. Зато теперь – свобода, подохнуть бы всем, кто это выдумал. Прошу, передайте Батюшке Николаю привет. Мы за него молимся, чтобы он встал на Престол».
«Прошу отметить эти слова. При выборах все добивались свободы слова – кто что хочет говорить. Я и другие, много нас, хотим голосовать за Батюшку-Царя Николая, при котором нас, бедняков, никто не трогал и всё было доступно и дёшево, и хлеба было много, а теперь при новом вашем правительстве одни грабежи да убийства и насилия, и жаловаться некуда, и делает всё солдатня. Неужели Батюшка-Царь не вернётся к нам? Господи, вразуми народ и верни нам защитника Царя».

Из писем крестьян Учредительному Собранию, 1917 год. (ГАРФ, ф. 1781, оп.1, д. 20)",,414,2022-02-20 09:13:21,1645348401,2022-02-20 09:14:45,1645348485,,,2022-02-20 07:28:49,1645342129,,,
9342,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"| ТРАДИЦИЯ

ПРЕДПРИИМЧИВЫЕ ЛЮДИ
 
В крестьянской среде действовало много одарённых и предприимчивых людей.

В промышленных губерниях торговое сельское хозяйство оброчных крестьян нередко уже в первой половине XIX века опережало по уровню помещичье.
 
Предприимчивые крестьяне проявляли интерес к усовершенствованным типам сельскохозяйственных орудий. Так, в Вятской губернии в 40 – 50-х годах XIX века уже применялись кочкорез и особые приспособления для корчевания пней, специальные плужки для окучивания картофеля, вводились четырёхполосные молотилки вместо объёмных круглых.
 
На сельскохозяйственной выставке в Вятке в 1854 году получили награды четверо государственных крестьян: Кривошеий – за модель турбинной мельницы; Хитрин – за сконструированную им сенокосилку; Медведев и Шишкин – тоже за сконструированные ими механизмы: «американский плужок» и пропашник.

Крестьянам принадлежали свечные, кожевенные, салотопные предприятия. В Иркутской губернии переселенцы Михаленковы и Никитин построили паровую мельницу, купив локомобиль за 6,5 тысячи рублей.
 
Число таких примеров может быть увеличено. Но мы ведь не пишем экономическую историю в цифрах, а говорим о культуре русского крестьянства, его хозяйственных знаниях и социальной инициативе.
 
Богатый крестьянин Тихон Непомнящих из деревни Кашевской Ялуторовского уезда Тобольской губернии никого не нанимал для работы в своём хозяйстве, так как в составе его семьи было 9 работников. Семья хозяйничала на 56 десятинах земли. Из них 23,5 – под пашней, остальные – под сенокосом и пастбищем.
 
Тихон имел обширный набор сельскохозяйственных машин: косилку Диринга, жатку Вальтер-Вуда, двух-корпусные плуги, молотилку, веялку, сеялку, конные грабли, соломорезку. Была и своя мельница.

Когда в 1913 году в честь 300-летия дома Романовых был проведён конкурс образцовых крестьянских хозяйств, Тихон оказался в числе 306 премированных лиц.

Так действовали крестьяне, одарённые талантом, не только в области народной агротехники, но и в организации труда, товарной ориентации хозяйства. 

Пройдёт буквально несколько лет - и на крепкого крестьянина поставят клеймо «кулака», разденут, раздуют и распнут вместе со всей Россией. 

Из самой сущности Русского человека на целое столетие будет искоренён этот крепкий корень, это хозяйское чувство родной земли.

Использованный материал:
М.М. Громыко. «Мир русской деревни».
Фото: С.М. Прокудин-Горский. «Ветряные мельницы в Сибири», 1912",,379,2022-02-19 19:44:19,1645299859,2022-02-19 19:54:42,1645300482,,,2022-02-18 10:49:06,1645181346,url,,
9340,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"В начале января этого года испанские исследователи показали миру сногсшибательное видео сложнейшей микро-нано-технологии в вакцине Pfizer. Мы наконец имеем неоспоримое доказательство присутствия чипов в вакцинах против короны. И не просто чипов, а элементов самособирающегося 3D “пазл”-компьютера, функционирующего при обязательном наличии графена и окружающего ЭМ излучения.  
 Вот официальный отчет исследования на базе Севильского университета. Почитать подробности и обсуждения на английском можно в Telegram канале ORWELL CITY.
 А совсем недавно команда из Аргентины подтвердила микротехнологию в вакцинах Спутник, Pfizer, Cansino, AstraZeneca, Sinopharm.
⚠️Ссылка на источник 👇⚠️
https://www.orwell.city/2022/01/microtechnology-in-vials.html?m=1",,314,2022-02-19 13:12:21,1645276341,,,,,2022-02-02 13:56:59,1643810219,photo,"{""id"": 5465262012494886903, ""dc_id"": 2, ""file_reference"": ""0242f130fc0000247c65a6cf76678011b09a8a6bf5c03c50d495747c6d""}",Rus_imperia-9340.jpeg
9339,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Подразделения Вооруженных сил Украины минувшей ночью обстреляли более 10 населенных пунктов в ЛНР и ДНР, сообщили в представительствах республик в Совместном центре контроля и координации режима прекращения огня.",,353,2022-02-19 07:14:34,1645254874,,,,,2022-02-19 05:53:13,1645249993,,,
9338,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,❗️В ДНР мобилизация.,,332,2022-02-19 07:13:56,1645254836,,,,,2022-02-19 06:08:44,1645250924,photo,"{""id"": 5224543552414005360, ""dc_id"": 2, ""file_reference"": ""0242f130fc0000247a65a6cf7686e68a1cdb7c635f03f958b2ef567c15""}",Rus_imperia-9338.jpeg
9337,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Рекомендации по снятию золотых зубных протезов у умерших заключённых и их учёту. Нет, не в Аушвице или Дахау. В концлагерях сталинского ГУЛАГа. Ноябрь 1941 года.",,327,2022-02-19 01:08:32,1645232912,,,,,2022-02-18 12:07:47,1645186067,photo,"{""id"": 5222277815431444537, ""dc_id"": 2, ""file_reference"": ""0242f130fc0000247965a6cf764220b41273959e9507d60982b7c346fa""}",Rus_imperia-9337.jpeg
